,id,current_version,folder_id,title,content_length,create_by,create_on
7796,9505465,1,3164567.0,ONLYOFFICE Sample Form.oform,79489,67d0e220-2158-4348-a0ac-e87407975a78,2024-01-20T12:56:06
7797,9505466,1,3164567.0,ONLYOFFICE Sample Presentation.pptx,1132381,67d0e220-2158-4348-a0ac-e87407975a78,2024-01-20T12:56:07
7798,9505467,1,3164567.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,67d0e220-2158-4348-a0ac-e87407975a78,2024-01-20T12:56:07
7799,9505468,1,3164567.0,ONLYOFFICE Sample Video.mp4,60864650,67d0e220-2158-4348-a0ac-e87407975a78,2024-01-20T12:56:07
7813,9506018,1,3177444.0,obs4MIPs-ESMO_discussion_01202024.docx,52439,c10fd343-ff5b-482f-a961-39ef0aaaf8d0,2024-01-22T01:57:31
7814,9507069,1,3164779.0,RoG_ReviewerComments.pptx,3637379,9ae233e0-ef50-4405-9295-88eb41997ab3,2024-01-22T15:19:12
7816,9507215,1,3164802.0,ORIGINAL -Proposal Letter for RG.docx,34741,9ae233e0-ef50-4405-9295-88eb41997ab3,2024-01-22T16:13:13
7817,9507218,1,3164802.0,ORIGINAL -Proposal Letter for RG.pdf,96363,9ae233e0-ef50-4405-9295-88eb41997ab3,2024-01-22T16:14:50
7825,9507243,1,3161462.0,Workshop planning.docx,32207,e00ba5e0-bc62-4f05-8180-1bf24158c66f,2024-01-22T16:27:25
7826,9507324,1,2741234.0,23-01-24_ESA-CMEMS_CMIP7.pptx,16617513,2e757bcd-427a-4abb-8cbc-d829904cc400,2024-01-22T17:46:02
7827,9507326,1,2869453.0,Restrospective Paper Manuscript.pdf,453281,9ae233e0-ef50-4405-9295-88eb41997ab3,2024-01-22T17:48:05
7828,9507327,1,3164803.0,2024-01-22 CAPTURE Restrospective Paper Manuscript.docx,81805,9ae233e0-ef50-4405-9295-88eb41997ab3,2024-01-22T17:48:50
7831,9507631,1,3104131.0,24-01-23_Co-chairs-IPO.docx,176875,2e757bcd-427a-4abb-8cbc-d829904cc400,2024-01-23T08:12:06
7835,9509046,1,3104132.0,24-01-23_WIP Cochairs - IPO.docx,427090,2e757bcd-427a-4abb-8cbc-d829904cc400,2024-01-23T16:27:28
7836,9509171,1,3155996.0,ESA_logo_2020_Black.png,66539,2aec33ed-39c7-43b1-b8c0-4ee31d7d29b4,2024-01-23T19:52:44
7767,9501006,1,3163423.0,bg-9-2311-2012.pdf,1180516,f72ea670-2429-490f-8ecc-3f8cdf4e8e0f,2024-01-16T12:28:03
6460,9323037,1,3133399.0,ONLYOFFICE Sample Form Template.docxf,84442,a80f9ac4-1b2d-43c5-b2d3-4ad539e4ac0b,2023-10-12T17:15:05
4760,9213994,1,3113450.0,2023-08-30-DC-Meeting-note.docx,77435,e00ba5e0-bc62-4f05-8180-1bf24158c66f,2023-08-17T09:07:16
6458,9323035,1,3133399.0,ONLYOFFICE Sample Audio.mp3,5357109,a80f9ac4-1b2d-43c5-b2d3-4ad539e4ac0b,2023-10-12T17:15:05
1987,8694171,1,2908701.0,23-02-16_CMIP7-drop-in_intro-slides.pdf,870123,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-03-03T10:11:06
1986,8693883,1,2951392.0,ONLYOFFICE Sample Video.mp4,60864650,bd1a091f-326c-48b6-ad08-749863334cca,2023-03-03T09:31:52
1985,8693882,1,2951392.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,bd1a091f-326c-48b6-ad08-749863334cca,2023-03-03T09:31:51
1984,8693881,1,2951392.0,ONLYOFFICE Sample Presentation.pptx,1132381,bd1a091f-326c-48b6-ad08-749863334cca,2023-03-03T09:31:51
1983,8693880,1,2951392.0,ONLYOFFICE Sample Form.oform,79489,bd1a091f-326c-48b6-ad08-749863334cca,2023-03-03T09:31:51
1982,8693879,1,2951392.0,ONLYOFFICE Sample Form Template.docxf,84442,bd1a091f-326c-48b6-ad08-749863334cca,2023-03-03T09:31:51
1981,8693878,1,2951392.0,ONLYOFFICE Sample Document.docx,58193,bd1a091f-326c-48b6-ad08-749863334cca,2023-03-03T09:31:51
1980,8693877,1,2951392.0,ONLYOFFICE Sample Audio.mp3,5357109,bd1a091f-326c-48b6-ad08-749863334cca,2023-03-03T09:31:50
1979,8693246,1,2964645.0,2023-03_WCRP-ThankYou-Letter-Tier1node.docx,461615,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-03-03T07:23:58
1967,8692373,1,2741234.0,MarApr availability.xlsx,9515,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-02T16:24:07
1962,8692339,1,2945857.0,slide4meeting_7mar23_1750startdate.pptx,39591,47580005-711c-4808-a1bf-ac5dbf3bad3c,2023-03-02T16:04:39
1959,8691958,1,2741234.0,23-03-03_CMIP-Panel-Governance_for-WGCM-approval.docx,372312,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-02T14:05:15
1955,8691141,1,2890087.0,CORDEX-CMIP6_archive_specs_FOD.docx,53694,4cb47b6e-db9f-4040-926a-d4cc564349da,2023-03-02T11:28:43
1952,8690625,1,2950397.0,ONLYOFFICE Sample Video.mp4,60864650,0b8de54d-7505-46e6-82eb-8d4a08e6e61d,2023-03-02T09:57:22
1951,8690624,1,2950397.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,0b8de54d-7505-46e6-82eb-8d4a08e6e61d,2023-03-02T09:57:22
1950,8690623,1,2950397.0,ONLYOFFICE Sample Presentation.pptx,1132381,0b8de54d-7505-46e6-82eb-8d4a08e6e61d,2023-03-02T09:57:22
1949,8690622,1,2950397.0,ONLYOFFICE Sample Form.oform,79489,0b8de54d-7505-46e6-82eb-8d4a08e6e61d,2023-03-02T09:57:21
1948,8690621,1,2950397.0,ONLYOFFICE Sample Form Template.docxf,84442,0b8de54d-7505-46e6-82eb-8d4a08e6e61d,2023-03-02T09:57:21
1947,8690620,1,2950397.0,ONLYOFFICE Sample Document.docx,58193,0b8de54d-7505-46e6-82eb-8d4a08e6e61d,2023-03-02T09:57:21
1989,8694280,1,2908701.0,CMIP-slidedeck-for-Helene.pptx,9192091,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-03-03T10:27:31
1990,8694589,1,2951529.0,ONLYOFFICE Sample Audio.mp3,5357109,d90412f4-cdb2-4a15-b761-0c76c0358400,2023-03-03T11:11:58
1991,8694590,1,2951529.0,ONLYOFFICE Sample Document.docx,58193,d90412f4-cdb2-4a15-b761-0c76c0358400,2023-03-03T11:11:58
1992,8694591,1,2951529.0,ONLYOFFICE Sample Form Template.docxf,84442,d90412f4-cdb2-4a15-b761-0c76c0358400,2023-03-03T11:11:58
2069,8716228,1,2962061.0,ONLYOFFICE Sample Audio.mp3,5357109,17f68860-bd18-4fc5-9027-0c8ee222022b,2023-03-09T15:39:53
2068,8713313,1,2915886.0,Glossary.docx,6942,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-03-08T20:03:17
2067,8712904,1,2961023.0,ONLYOFFICE Sample Video.mp4,60864650,0e05ec03-f00b-49c1-9386-2613d025f570,2023-03-08T14:49:33
2066,8712903,1,2961023.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,0e05ec03-f00b-49c1-9386-2613d025f570,2023-03-08T14:49:33
2065,8712902,1,2961023.0,ONLYOFFICE Sample Presentation.pptx,1132381,0e05ec03-f00b-49c1-9386-2613d025f570,2023-03-08T14:49:33
2064,8712901,1,2961023.0,ONLYOFFICE Sample Form.oform,79489,0e05ec03-f00b-49c1-9386-2613d025f570,2023-03-08T14:49:33
2063,8712900,1,2961023.0,ONLYOFFICE Sample Form Template.docxf,84442,0e05ec03-f00b-49c1-9386-2613d025f570,2023-03-08T14:49:32
2062,8712899,1,2961023.0,ONLYOFFICE Sample Document.docx,58193,0e05ec03-f00b-49c1-9386-2613d025f570,2023-03-08T14:49:32
2061,8712898,1,2961023.0,ONLYOFFICE Sample Audio.mp3,5357109,0e05ec03-f00b-49c1-9386-2613d025f570,2023-03-08T14:49:32
1946,8690619,1,2950397.0,ONLYOFFICE Sample Audio.mp3,5357109,0b8de54d-7505-46e6-82eb-8d4a08e6e61d,2023-03-02T09:57:21
2060,8701681,1,2892851.0,23-03-07 DR discussion with CM.docx,322288,9ae233e0-ef50-4405-9295-88eb41997ab3,2023-03-07T06:32:37
2032,8700631,1,2986745.0,23-03-19_Forcings-Survey_initial.pptx,1960087,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-06T15:15:22
2015,8700528,1,2945857.0,Forcing-for-DECK-and-core.pptx,5497557,c6181e56-0765-4542-89e5-3a3b3c6e36ba,2023-03-06T14:21:18
2009,8700289,1,2953697.0,06-03-23_BMS-SafeLandings-brief.pptx,3649347,ce241d31-e230-4575-83e7-8e4cf2c92740,2023-03-06T13:06:15
2001,8696731,1,2908701.0,23-03-06_JSC-Update-Meeting.pptx,11441009,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-03T16:27:33
1997,8696697,1,2894403.0,23-03-03_CMIP-Panel-Governance_for-WGCM-approval-FINAL.docx,699668,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-03T16:04:08
1996,8694595,1,2951529.0,ONLYOFFICE Sample Video.mp4,60864650,d90412f4-cdb2-4a15-b761-0c76c0358400,2023-03-03T11:11:59
1995,8694594,1,2951529.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,d90412f4-cdb2-4a15-b761-0c76c0358400,2023-03-03T11:11:59
1994,8694593,1,2951529.0,ONLYOFFICE Sample Presentation.pptx,1132381,d90412f4-cdb2-4a15-b761-0c76c0358400,2023-03-03T11:11:59
1993,8694592,1,2951529.0,ONLYOFFICE Sample Form.oform,79489,d90412f4-cdb2-4a15-b761-0c76c0358400,2023-03-03T11:11:59
2057,8700632,1,2986745.0,23-03-19_Forcings-survey-responses.xlsx,93637,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-06T15:15:23
1945,8690279,1,2950331.0,ONLYOFFICE Sample Video.mp4,60864650,2421aab3-634f-48ea-8315-2701f3245985,2023-03-02T08:54:12
1944,8690278,1,2950331.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,2421aab3-634f-48ea-8315-2701f3245985,2023-03-02T08:54:12
1943,8690277,1,2950331.0,ONLYOFFICE Sample Presentation.pptx,1132381,2421aab3-634f-48ea-8315-2701f3245985,2023-03-02T08:54:11
1888,8686286,1,2948895.0,ONLYOFFICE Sample Form Template.docxf,84442,e0405f5c-e415-463e-819c-e554e76160ac,2023-02-28T16:42:19
1887,8686285,1,2948895.0,ONLYOFFICE Sample Document.docx,58193,e0405f5c-e415-463e-819c-e554e76160ac,2023-02-28T16:42:19
1886,8686284,1,2948895.0,ONLYOFFICE Sample Audio.mp3,5357109,e0405f5c-e415-463e-819c-e554e76160ac,2023-02-28T16:42:19
1885,8686230,1,2948860.0,ONLYOFFICE Sample Video.mp4,60864650,f88ee8a7-346e-41a7-b4db-9b76a3c763ef,2023-02-28T16:12:54
1884,8686229,1,2948860.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,f88ee8a7-346e-41a7-b4db-9b76a3c763ef,2023-02-28T16:12:54
1883,8686228,1,2948860.0,ONLYOFFICE Sample Presentation.pptx,1132381,f88ee8a7-346e-41a7-b4db-9b76a3c763ef,2023-02-28T16:12:54
1882,8686227,1,2948860.0,ONLYOFFICE Sample Form.oform,79489,f88ee8a7-346e-41a7-b4db-9b76a3c763ef,2023-02-28T16:12:54
1881,8686226,1,2948860.0,ONLYOFFICE Sample Form Template.docxf,84442,f88ee8a7-346e-41a7-b4db-9b76a3c763ef,2023-02-28T16:12:54
1880,8686225,1,2948860.0,ONLYOFFICE Sample Document.docx,58193,f88ee8a7-346e-41a7-b4db-9b76a3c763ef,2023-02-28T16:12:54
1889,8686287,1,2948895.0,ONLYOFFICE Sample Form.oform,79489,e0405f5c-e415-463e-819c-e554e76160ac,2023-02-28T16:42:20
1879,8686224,1,2948860.0,ONLYOFFICE Sample Audio.mp3,5357109,f88ee8a7-346e-41a7-b4db-9b76a3c763ef,2023-02-28T16:12:53
1868,8684970,1,2917394.0,Project status.xlsx,10814,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-02-28T15:17:30
1863,8682605,1,2948213.0,ONLYOFFICE Sample Video.mp4,60864650,6e0dc452-be19-43b0-bd6b-27f8f177c244,2023-02-28T14:01:07
1862,8682604,1,2948213.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,6e0dc452-be19-43b0-bd6b-27f8f177c244,2023-02-28T14:01:07
1861,8682603,1,2948213.0,ONLYOFFICE Sample Presentation.pptx,1132381,6e0dc452-be19-43b0-bd6b-27f8f177c244,2023-02-28T14:01:07
1860,8682602,1,2948213.0,ONLYOFFICE Sample Form.oform,79489,6e0dc452-be19-43b0-bd6b-27f8f177c244,2023-02-28T14:01:06
1859,8682600,1,2948213.0,ONLYOFFICE Sample Form Template.docxf,84442,6e0dc452-be19-43b0-bd6b-27f8f177c244,2023-02-28T14:01:06
1858,8682599,1,2948213.0,ONLYOFFICE Sample Document.docx,58193,6e0dc452-be19-43b0-bd6b-27f8f177c244,2023-02-28T14:01:06
1857,8682597,1,2948213.0,ONLYOFFICE Sample Audio.mp3,5357109,6e0dc452-be19-43b0-bd6b-27f8f177c244,2023-02-28T14:01:05
1856,8677981,1,2947202.0,ONLYOFFICE Sample Video.mp4,60864650,c6b36840-6f3b-43cf-8776-1ac6ce9378ed,2023-02-28T12:05:48
1878,8686143,1,2945857.0,CMIP7-Science-Goals.pptx,5495438,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-02-28T15:43:37
2070,8716229,1,2962061.0,ONLYOFFICE Sample Document.docx,58193,17f68860-bd18-4fc5-9027-0c8ee222022b,2023-03-09T15:39:53
1890,8686288,1,2948895.0,ONLYOFFICE Sample Presentation.pptx,1132381,e0405f5c-e415-463e-819c-e554e76160ac,2023-02-28T16:42:20
1892,8686290,1,2948895.0,ONLYOFFICE Sample Video.mp4,60864650,e0405f5c-e415-463e-819c-e554e76160ac,2023-02-28T16:42:20
1942,8690276,1,2950331.0,ONLYOFFICE Sample Form.oform,79489,2421aab3-634f-48ea-8315-2701f3245985,2023-03-02T08:54:11
1941,8690275,1,2950331.0,ONLYOFFICE Sample Form Template.docxf,84442,2421aab3-634f-48ea-8315-2701f3245985,2023-03-02T08:54:11
1940,8690274,1,2950331.0,ONLYOFFICE Sample Document.docx,58193,2421aab3-634f-48ea-8315-2701f3245985,2023-03-02T08:54:10
1939,8690273,1,2950331.0,ONLYOFFICE Sample Audio.mp3,5357109,2421aab3-634f-48ea-8315-2701f3245985,2023-03-02T08:54:10
1938,8688864,1,2908701.0,Presentation_log.xlsx,11046,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-03-01T14:34:51
1931,8688046,1,2913575.0,EXPIRED_MIP-registration-form_for-review.docx,352568,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-01T11:01:16
1906,8687670,1,2949340.0,ONLYOFFICE Sample Video.mp4,60864650,fa46de5d-d675-455a-8938-aa70d2f3fae2,2023-03-01T09:29:28
1905,8687669,1,2949340.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,fa46de5d-d675-455a-8938-aa70d2f3fae2,2023-03-01T09:29:28
1904,8687668,1,2949340.0,ONLYOFFICE Sample Presentation.pptx,1132381,fa46de5d-d675-455a-8938-aa70d2f3fae2,2023-03-01T09:29:28
1891,8686289,1,2948895.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,e0405f5c-e415-463e-819c-e554e76160ac,2023-02-28T16:42:20
1903,8687667,1,2949340.0,ONLYOFFICE Sample Form.oform,79489,fa46de5d-d675-455a-8938-aa70d2f3fae2,2023-03-01T09:29:28
1901,8687665,1,2949340.0,ONLYOFFICE Sample Document.docx,58193,fa46de5d-d675-455a-8938-aa70d2f3fae2,2023-03-01T09:29:27
1900,8687664,1,2949340.0,ONLYOFFICE Sample Audio.mp3,5357109,fa46de5d-d675-455a-8938-aa70d2f3fae2,2023-03-01T09:29:27
1899,8686648,1,2949034.0,ONLYOFFICE Sample Video.mp4,60864650,50815a35-b4ed-440e-ae97-514d8e00a560,2023-02-28T20:22:56
1898,8686647,1,2949034.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,50815a35-b4ed-440e-ae97-514d8e00a560,2023-02-28T20:22:55
1897,8686646,1,2949034.0,ONLYOFFICE Sample Presentation.pptx,1132381,50815a35-b4ed-440e-ae97-514d8e00a560,2023-02-28T20:22:55
1896,8686645,1,2949034.0,ONLYOFFICE Sample Form.oform,79489,50815a35-b4ed-440e-ae97-514d8e00a560,2023-02-28T20:22:55
1895,8686644,1,2949034.0,ONLYOFFICE Sample Form Template.docxf,84442,50815a35-b4ed-440e-ae97-514d8e00a560,2023-02-28T20:22:55
1894,8686643,1,2949034.0,ONLYOFFICE Sample Document.docx,58193,50815a35-b4ed-440e-ae97-514d8e00a560,2023-02-28T20:22:55
1893,8686642,1,2949034.0,ONLYOFFICE Sample Audio.mp3,5357109,50815a35-b4ed-440e-ae97-514d8e00a560,2023-02-28T20:22:54
1902,8687666,1,2949340.0,ONLYOFFICE Sample Form Template.docxf,84442,fa46de5d-d675-455a-8938-aa70d2f3fae2,2023-03-01T09:29:28
2071,8716230,1,2962061.0,ONLYOFFICE Sample Form Template.docxf,84442,17f68860-bd18-4fc5-9027-0c8ee222022b,2023-03-09T15:39:53
2072,8716231,1,2962061.0,ONLYOFFICE Sample Form.oform,79489,17f68860-bd18-4fc5-9027-0c8ee222022b,2023-03-09T15:39:54
2073,8716232,1,2962061.0,ONLYOFFICE Sample Presentation.pptx,1132381,17f68860-bd18-4fc5-9027-0c8ee222022b,2023-03-09T15:39:54
2227,8741998,1,2970949.0,ONLYOFFICE Sample Video.mp4,60864650,b5797dda-74b6-4326-b9b1-95bdd45e3bc5,2023-03-20T22:25:51
2226,8741997,1,2970949.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,b5797dda-74b6-4326-b9b1-95bdd45e3bc5,2023-03-20T22:25:51
2225,8741996,1,2970949.0,ONLYOFFICE Sample Presentation.pptx,1132381,b5797dda-74b6-4326-b9b1-95bdd45e3bc5,2023-03-20T22:25:51
2224,8741995,1,2970949.0,ONLYOFFICE Sample Form.oform,79489,b5797dda-74b6-4326-b9b1-95bdd45e3bc5,2023-03-20T22:25:51
2223,8741994,1,2970949.0,ONLYOFFICE Sample Form Template.docxf,84442,b5797dda-74b6-4326-b9b1-95bdd45e3bc5,2023-03-20T22:25:50
2222,8741993,1,2970949.0,ONLYOFFICE Sample Document.docx,58193,b5797dda-74b6-4326-b9b1-95bdd45e3bc5,2023-03-20T22:25:50
2221,8741992,1,2970949.0,ONLYOFFICE Sample Audio.mp3,5357109,b5797dda-74b6-4326-b9b1-95bdd45e3bc5,2023-03-20T22:25:50
2220,8741986,1,2970942.0,ONLYOFFICE Sample Video.mp4,60864650,5e768a7c-1287-4f21-87c0-9efa23e7b234,2023-03-20T22:00:37
2219,8741985,1,2970942.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,5e768a7c-1287-4f21-87c0-9efa23e7b234,2023-03-20T22:00:37
2228,8742102,1,2971004.0,ONLYOFFICE Sample Audio.mp3,5357109,611450a4-5cf0-49b3-9068-29fea9b18cf0,2023-03-21T01:31:23
2218,8741984,1,2970942.0,ONLYOFFICE Sample Presentation.pptx,1132381,5e768a7c-1287-4f21-87c0-9efa23e7b234,2023-03-20T22:00:37
2216,8741982,1,2970942.0,ONLYOFFICE Sample Form Template.docxf,84442,5e768a7c-1287-4f21-87c0-9efa23e7b234,2023-03-20T22:00:36
2215,8741981,1,2970942.0,ONLYOFFICE Sample Document.docx,58193,5e768a7c-1287-4f21-87c0-9efa23e7b234,2023-03-20T22:00:36
2214,8741980,1,2970942.0,ONLYOFFICE Sample Audio.mp3,5357109,5e768a7c-1287-4f21-87c0-9efa23e7b234,2023-03-20T22:00:36
2213,8741853,1,2970862.0,ONLYOFFICE Sample Video.mp4,60864650,48c963af-b805-4432-afb6-6c21903ff783,2023-03-20T19:38:23
2212,8741852,1,2970862.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,48c963af-b805-4432-afb6-6c21903ff783,2023-03-20T19:38:23
2211,8741851,1,2970862.0,ONLYOFFICE Sample Presentation.pptx,1132381,48c963af-b805-4432-afb6-6c21903ff783,2023-03-20T19:38:22
2210,8741850,1,2970862.0,ONLYOFFICE Sample Form.oform,79489,48c963af-b805-4432-afb6-6c21903ff783,2023-03-20T19:38:22
2209,8741849,1,2970862.0,ONLYOFFICE Sample Form Template.docxf,84442,48c963af-b805-4432-afb6-6c21903ff783,2023-03-20T19:38:22
2208,8741848,1,2970862.0,ONLYOFFICE Sample Document.docx,58193,48c963af-b805-4432-afb6-6c21903ff783,2023-03-20T19:38:22
2217,8741983,1,2970942.0,ONLYOFFICE Sample Form.oform,79489,5e768a7c-1287-4f21-87c0-9efa23e7b234,2023-03-20T22:00:37
2207,8741847,1,2970862.0,ONLYOFFICE Sample Audio.mp3,5357109,48c963af-b805-4432-afb6-6c21903ff783,2023-03-20T19:38:22
2229,8742103,1,2971004.0,ONLYOFFICE Sample Document.docx,58193,611450a4-5cf0-49b3-9068-29fea9b18cf0,2023-03-21T01:31:23
2231,8742105,1,2971004.0,ONLYOFFICE Sample Form.oform,79489,611450a4-5cf0-49b3-9068-29fea9b18cf0,2023-03-21T01:31:24
2255,8743506,1,2971441.0,201209d_durack1_WGCM23_2b_CMIP6WIPStatusLessonsLearned.pdf,9618584,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-03-21T13:24:12
2254,8743498,1,2971441.0,201208_MattMizielinski-WGCM23_3d_WIP_options_for_the_future.pptx,555511,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-03-21T13:23:05
2253,8743497,1,2971441.0,200121_durack1_input4MIPs2p0Graphic.pptx,42599,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-03-21T13:23:01
2252,8743455,1,2890087.0,2023 filing.docx,137627,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-03-21T13:01:02
2249,8743245,1,2892852.0,Fresh Eyes on CMIP Proposal.pdf,623413,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-03-21T11:43:38
2247,8743083,1,3179592.0,23-03-21_Co-chairs-IPO.docx,336691,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-21T10:38:38
2245,8743051,1,2971297.0,EC-75_follow_WMO_Res67_CMIP_2021_RK_PSERCOM_December2021.docx,78413,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-21T10:22:15
2244,8743050,1,2971297.0,22-08-17_CMIP-WMO-Resolution_Meeting-notes.docx,59634,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-21T10:22:14
2243,8743030,1,2971283.0,ONLYOFFICE Sample Video.mp4,60864650,d38fdbf1-bad7-481a-a131-4d637dbba9e4,2023-03-21T10:13:06
2230,8742104,1,2971004.0,ONLYOFFICE Sample Form Template.docxf,84442,611450a4-5cf0-49b3-9068-29fea9b18cf0,2023-03-21T01:31:23
2242,8743029,1,2971283.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,d38fdbf1-bad7-481a-a131-4d637dbba9e4,2023-03-21T10:13:06
2240,8743027,1,2971283.0,ONLYOFFICE Sample Form.oform,79489,d38fdbf1-bad7-481a-a131-4d637dbba9e4,2023-03-21T10:13:05
2239,8743026,1,2971283.0,ONLYOFFICE Sample Form Template.docxf,84442,d38fdbf1-bad7-481a-a131-4d637dbba9e4,2023-03-21T10:13:05
2238,8743025,1,2971283.0,ONLYOFFICE Sample Document.docx,58193,d38fdbf1-bad7-481a-a131-4d637dbba9e4,2023-03-21T10:13:05
2237,8743024,1,2971283.0,ONLYOFFICE Sample Audio.mp3,5357109,d38fdbf1-bad7-481a-a131-4d637dbba9e4,2023-03-21T10:13:04
2236,8743021,1,2913575.0,23-03-20_MIP Registration Form_circulated.pdf,243717,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-21T10:12:29
2235,8742996,1,2890077.0,23-03-27_BMS-UNFCCC-brief.pptx,5986198,ce241d31-e230-4575-83e7-8e4cf2c92740,2023-03-21T10:09:05
2234,8742108,1,2971004.0,ONLYOFFICE Sample Video.mp4,60864650,611450a4-5cf0-49b3-9068-29fea9b18cf0,2023-03-21T01:31:24
2233,8742107,1,2971004.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,611450a4-5cf0-49b3-9068-29fea9b18cf0,2023-03-21T01:31:24
2232,8742106,1,2971004.0,ONLYOFFICE Sample Presentation.pptx,1132381,611450a4-5cf0-49b3-9068-29fea9b18cf0,2023-03-21T01:31:24
2241,8743028,1,2971283.0,ONLYOFFICE Sample Presentation.pptx,1132381,d38fdbf1-bad7-481a-a131-4d637dbba9e4,2023-03-21T10:13:05
1855,8677980,1,2947202.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,c6b36840-6f3b-43cf-8776-1ac6ce9378ed,2023-02-28T12:05:48
2206,8741590,1,2970742.0,ONLYOFFICE Sample Video.mp4,60864650,33a116d9-5716-42e3-9889-e8097a7b05ee,2023-03-20T17:13:18
2203,8741588,1,2970742.0,ONLYOFFICE Sample Presentation.pptx,1132381,33a116d9-5716-42e3-9889-e8097a7b05ee,2023-03-20T17:13:17
2124,8729252,1,2966130.0,ONLYOFFICE Sample Document.docx,58193,1da8e145-37e8-4281-8ce0-0a5832a085ea,2023-03-14T17:07:42
2123,8729251,1,2966130.0,ONLYOFFICE Sample Audio.mp3,5357109,1da8e145-37e8-4281-8ce0-0a5832a085ea,2023-03-14T17:07:41
2122,8728026,1,2964539.0,2022-10 World Cafe report to organisers ISSUED.pdf,76603,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-03-14T12:28:02
2121,8727437,1,2908701.0,HeleneHewitt USCLIVAR 070323.pptx,21661182,18e97486-8092-4332-947b-d7e870f9374c,2023-03-14T09:53:11
2120,8727379,1,2908701.0,23-03-07_USCLIVAR_HeleneHewitt.pdf,3055761,18e97486-8092-4332-947b-d7e870f9374c,2023-03-14T09:48:35
2119,8726102,1,3056416.0,23-03-21 WIP Meeting Note.docx,348811,e2e74e08-ceff-45c3-a488-ddd82aff51c3,2023-03-13T18:00:50
2106,8723878,1,2964645.0,2023-03_WCRP-ThankYou-Letter-Modelling-Centre.docx,461190,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-13T08:38:05
2097,8721570,1,3101363.0,Effective-Rad-Forcing-protocol.docx,28467,c6181e56-0765-4542-89e5-3a3b3c6e36ba,2023-03-11T03:27:45
2090,8721336,1,2898336.0,CMIP-Objectives_DRAFT.docx,337575,c6181e56-0765-4542-89e5-3a3b3c6e36ba,2023-03-10T18:36:51
2125,8729253,1,2966130.0,ONLYOFFICE Sample Form Template.docxf,84442,1da8e145-37e8-4281-8ce0-0a5832a085ea,2023-03-14T17:07:42
2088,8718987,1,2971579.0,CMIP-slidedeck-for-Helene.pptx,9196507,2e757bcd-427a-4abb-8cbc-d829904cc400,2023-03-10T08:55:54
2085,8718958,1,2962528.0,ONLYOFFICE Sample Spreadsheets.xlsx,144165,e907516f-069c-4250-b716-aeb660a5a95e,2023-03-10T08:49:11
2084,8718957,1,2962528.0,ONLYOFFICE Sample Presentation.pptx,1132381,e907516f-069c-4250-b716-aeb660a5a95e,2023-03-10T08:49:11
2083,8718956,1,2962528.0,ONLYOFFICE Sample Form.oform,79489,e907516f-069c-4250-b716-aeb660a5a95e,2023-03-10T08:49:11
2082,8718955,1,2962528.0,ONLYOFFICE Sample Form Template.docxf,84442,e907516f-069c-4250-b716-aeb660a5a95e,2023-03-10T08:49:10
